Customer ID,Monetary,Customer_Rank,Cumulative_Revenue,Cumulative_Revenue_Percentage
17861,2100.8,845,6601526.950999994,0.7407935634674155
15815,2100.6,846,6603627.550999993,0.7410292833199541
13126,2099.64,847,6605727.190999993,0.7412648954456249
12610,2099.54,848,6607826.730999993,0.7415004963497471
16875,2095.53,849,6609922.260999993,0.7417356472697654
17191,2095.13,850,6612017.390999993,0.7419707533035887
18283,2094.88,851,6614112.270999993,0.7422058312835402
14306,2093.32,852,6616205.5909999935,0.7424407342073317
17490,2092.32,853,6618297.910999994,0.7426755249156358
13571,2092.32,854,6620390.230999994,0.7429103156239399
13297,2089.85,855,6622480.080999994,0.7431448291599906
18044,2088.6,856,6624568.680999993,0.743379202426682
14810,2087.88,857,6626656.560999993,0.7436134948982227
16954,2085.08,858,6628741.640999993,0.7438474731663991
18231,2083.27,859,6630824.910999993,0.7440812483245435
14696,2078.95,860,6632903.860999993,0.744314538711783
14209,2073.43,861,6634977.290999993,0.7445472096695327
18241,2073.09,862,6637050.380999993,0.7447798424740169
18219,2069.77,863,6639120.150999992,0.7450121027230833
14482,2068.15,864,6641188.3009999925,0.7452441811830604
12948,2064.95,865,6643253.250999993,0.7454759005534781
12928,2062.7000000000003,866,6645315.950999993,0.7457073674390496
16281,2062.06,867,6647378.0109999925,0.7459387625067093
14409,2059.4500000000003,868,6649437.460999993,0.7461698646919472
12518,2056.89,869,6651494.350999992,0.7464006796055377
17667,2055.51,870,6653549.860999992,0.7466313396617558
14188,2054.36,871,6655604.220999992,0.7468618706701635
16150,2053.02,872,6657657.240999992,0.7470922513098183
17086,2050.08,873,6659707.320999992,0.7473223020359405
17612,2048.45,874,6661755.770999992,0.7475521698508186
14232,2048.07,875,6663803.840999993,0.7477819950238115
17625,2047.0,876,6665850.840999993,0.7480117001262331
13495,2044.8700000000001,877,6667895.710999993,0.7482411662096667
17597,2044.3700000000001,878,6669940.080999993,0.7484705761853567
17090,2043.95,879,6671984.030999993,0.7486999390305421
13450,2043.7199999999998,880,6674027.750999993,0.7489292760661653
14001,2043.0800000000002,881,6676070.830999993,0.7491585412838768
12585,2040.1,882,6678110.930999992,0.7493874720994362
13593,2037.0800000000002,883,6680148.0109999925,0.7496160640242241
18069,2036.67,884,6682184.680999992,0.7498446099406622
17846,2033.1,885,6684217.780999992,0.7500727552478107
13630,2031.78,886,6686249.560999992,0.7503007524305162
16409,2028.88,887,6688278.440999992,0.7505284241883086
17337,2027.8700000000001,888,6690306.310999992,0.7507559826084588
16358,2027.5,889,6692333.810999992,0.7509834995088787
14544,2024.45,890,6694358.2609999925,0.7512106741520626
15341,2020.52,891,6696378.780999992,0.7514374077883813
14506,2012.17,892,6698390.950999992,0.7516632044253816
15531,2007.44,893,6700398.390999992,0.7518884702831271
15372,2007.3999999999999,894,6702405.790999993,0.7521137316522531
16098,2005.63,895,6704411.420999993,0.7523387943999666
14730,2005.06,896,6706416.480999992,0.7525637931848524
14217,2004.98,897,6708421.460999993,0.7527887829924993
14462,2004.02,898,6710425.480999992,0.7530136650732784
17082,2003.85,899,6712429.330999992,0.7532385280774245
16754,2002.4,900,6714431.730999992,0.7534632283691143
15493,2001.8,901,6716433.530999992,0.7536878613315117
18188,2001.04,902,6718434.570999992,0.7539124090101387
13305,2000.86,903,6720435.430999992,0.754136936489978
16698,1998.0,904,6722433.430999992,0.7543611430335238
17827,1995.46,905,6724428.890999992,0.754585064549732
18204,1993.7,906,6726422.590999993,0.7548087885666824
17679,1992.1100000000001,907,6728414.700999993,0.7550323341610083
17088,1991.01,908,6730405.710999993,0.7552557563182981
13246,1987.3,909,6732393.0109999925,0.7554787621561302
13590,1981.92,910,6734374.930999992,0.7557011642746407
13725,1980.56,911,6736355.490999992,0.7559234137800886
17422,1979.37,912,6738334.860999992,0.7561455297491068
16341,1971.87,913,6740306.730999992,0.7563668041019704
17997,1970.6699999999998,914,6742277.400999992,0.7565879437962494
12674,1970.6,915,6744248.000999992,0.7568090756354442
17790,1965.55,916,6746213.550999992,0.7570296407864283
17218,1960.72,917,6748174.270999991,0.757249663936609
15351,1960.1100000000001,918,6750134.380999992,0.7574696186353425
14498,1957.32,919,6752091.700999992,0.7576892602528665
12853,1957.1000000000001,920,6754048.800999992,0.7579088771829834
17554,1952.45,921,6756001.250999992,0.7581279723110844
14533,1949.72,922,6757950.9709999915,0.7583467610909053
14653,1947.55,923,6759898.520999991,0.7585653063631187
15814,1945.33,924,6761843.850999991,0.7587836025169504
15518,1942.45,925,6763786.300999992,0.759001575490179
14418,1937.25,926,6765723.550999992,0.7592189649428737
14472,1936.84,927,6767660.390999991,0.7594363083872185
15864,1936.3200000000002,928,6769596.710999992,0.7596535934795101
15157,1936.07,929,6771532.780999992,0.7598708505179299
12528,1933.48,930,6773466.2609999925,0.7600878169182377
14655,1932.23,931,6775398.490999993,0.7603046430491864
14978,1931.42,932,6777329.910999993,0.7605213782855904
16983,1931.25,933,6779261.160999993,0.7607380944453616
13094,1927.3200000000002,934,6781188.480999993,0.7609543695982678
16942,1920.59,935,6783109.070999993,0.7611698895409448
15021,1914.82,936,6785023.890999993,0.7613847620002603
17368,1912.67,937,6786936.560999993,0.7615993931962781
14285,1910.01,938,6788846.570999993,0.7618137258990998
16426,1908.25,939,6790754.820999993,0.762027861102664
17228,1906.09,940,6792660.910999993,0.7622417539207756
14210,1905.8400000000001,941,6794566.750999993,0.7624556186850154
15819,1905.45,942,6796472.200999993,0.7626694396852154
14250,1904.05,943,6798376.250999993,0.762883103583733
12762,1898.52,944,6800274.770999992,0.763096146930606
17463,1896.41,945,6802171.180999992,0.763308953502801
17870,1894.35,946,6804065.530999992,0.7635215289110923
14934,1890.94,947,6805956.470999992,0.763733721664572
12371,1887.96,948,6807844.430999992,0.7639455800158996
15641,1887.2,949,6809731.630999993,0.764157353083457
16170,1885.05,950,6811616.680999992,0.7643688848877167
13890,1883.8100000000002,951,6813500.490999992,0.7645802775447722
16128,1880.22,952,6815380.710999992,0.7647912673482284
17738,1879.05,953,6817259.760999992,0.7650021258595646
15367,1877.59,954,6819137.350999991,0.7652128205362894
17293,1875.1100000000001,955,6821012.460999992,0.7654232369186057
16986,1873.2,956,6822885.660999992,0.7656334389693414
13982,1871.81,957,6824757.4709999915,0.7658434850405498
16474,1871.5,958,6826628.9709999915,0.7660534963249572
17469,1870.97,959,6828499.940999991,0.7662634481351562
16841,1869.82,960,6830369.760999992,0.766473270897545
14524,1867.68,961,6832237.440999991,0.7666828535187911
17787,1865.19,962,6834102.630999992,0.7668921567234738
16201,1863.47,963,6835966.100999991,0.7671012669175185
14887,1862.0,964,6837828.100999991,0.7673102121547968
12423,1859.31,965,6839687.410999991,0.7675188555324144
17873,1859.16,966,6841546.570999991,0.767727482077709
14305,1858.96,967,6843405.530999991,0.7679360861799062
12963,1856.63,968,6845262.160999991,0.7681444288200179
16979,1852.0,969,6847114.160999991,0.7683522519024237
13421,1851.08,970,6848965.240999991,0.7685599717465812
12383,1850.56,971,6850815.800999991,0.7687676332386852
12381,1845.31,972,6852661.11099999,0.7689747055994812
17519,1844.02,973,6854505.13099999,0.7691816332022986
18180,1843.75,974,6856348.88099999,0.7693885305069346
12950,1843.0,975,6858191.88099999,0.769595343649955
17015,1842.56,976,6860034.440999989,0.7698021074181609
16102,1842.14,977,6861876.580999989,0.7700088240558624
16455,1841.18,978,6863717.760999989,0.7702154329666959
14113,1840.42,979,6865558.180999989,0.7704219565937592
14216,1839.3,980,6867397.4809999885,0.7706283545394768
13924,1838.8500000000001,981,6869236.330999988,0.770834701988225
14459,1837.92,982,6871074.250999988,0.7710409450765702
18287,1837.28,983,6872911.530999988,0.7712471163470035
13650,1836.34,984,6874747.870999988,0.7714531821348788
15827,1836.0900000000001,985,6876583.960999988,0.7716592198688822
13048,1835.91,986,6878419.870999988,0.7718652374040981
14665,1835.7,987,6880255.570999988,0.7720712313740615
16152,1829.04,988,6882084.610999988,0.7722764779888798
15203,1827.8,989,6883912.410999988,0.7724815854564938
18122,1826.21,990,6885738.620999988,0.7726865145014832
17702,1824.37,991,6887562.990999988,0.772891237069976
16153,1824.23,992,6889387.220999989,0.7730959439283006
17705,1823.52,993,6891210.740999988,0.7733005711136292
16169,1822.97,994,6893033.710999988,0.7735051365804397
17828,1820.09,995,6894853.800999988,0.773709378866647
17629,1814.12,996,6896667.920999988,0.7739129512263954
15260,1810.77,997,6898478.690999988,0.7741161476642614
13481,1804.56,998,6900283.250999987,0.7743186472439515
17663,1802.91,999,6902086.160999987,0.7745209616680877
15812,1801.14,1000,6903887.300999987,0.7747230774708114
16249,1800.07,1001,6905687.370999987,0.7749250732029638
13562,1799.33,1002,6907486.700999987,0.7751269858956557
13196,1797.78,1003,6909284.480999988,0.7753287246543422
17750,1797.57,1004,6911082.050999988,0.7755304398477764
17648,1797.5,1005,6912879.550999988,0.7757321471861265
12348,1797.24,1006,6914676.790999988,0.7759338253484499
18235,1796.48,1007,6916473.270999989,0.776135418227003
13134,1793.58,1008,6918266.850999989,0.7763366856806432
18179,1793.17,1009,6920060.020999989,0.7765379071259334
13510,1791.56,1010,6921851.580999988,0.7767389479042891
16719,1790.42,1011,6923642.000999988,0.7769398607569894
12523,1789.77,1012,6925431.770999988,0.7771407006696229
14215,1789.72,1013,6927221.490999987,0.7773415349714822
14621,1788.3600000000001,1014,6929009.850999988,0.7775422166602788
13875,1786.79,1015,6930796.640999988,0.7777427221707602
14608,1785.15,1016,6932581.790999988,0.7779430436478427
14935,1784.71,1017,6934366.500999988,0.7781433157501109
15050,1782.09,1018,6936148.590999988,0.7783432938478022
16380,1780.59,1019,6937929.180999988,0.7785431036222628
15220,1778.96,1020,6939708.140999988,0.778742730485479
17092,1777.78,1021,6941485.920999988,0.7789422249344204
12645,1775.18,1022,6943261.100999988,0.7791414276230948
17754,1772.26,1023,6945033.360999987,0.7793403026425465
15594,1771.78,1024,6946805.140999988,0.7795391237985643
15473,1771.2,1025,6948576.340999988,0.7797378798695994
17813,1770.8799999999999,1026,6950347.220999988,0.7799366000316786
14387,1770.56,1027,6952117.780999987,0.7801352842848019
16681,1770.34,1028,6953888.120999987,0.780333943850518
13456,1766.72,1029,6955654.840999987,0.7805321971961703
15950,1765.51,1030,6957420.350999987,0.7807303147610829
16751,1764.72,1031,6959185.0709999865,0.7809283436757606
12424,1760.96,1032,6960946.030999986,0.7811259506602062
12823,1759.5,1033,6962705.530999986,0.7813233938100403
12349,1757.55,1034,6964463.080999986,0.7815206181396744
15241,1756.44,1035,6966219.520999987,0.7817177179101177
16359,1750.92,1036,6967970.440999987,0.7819141982510712
13564,1749.02,1037,6969719.460999986,0.7821104653825989
13808,1747.66,1038,6971467.120999986,0.7823065799010639
15067,1744.76,1039,6973211.880999986,0.7825023689946159
13157,1741.22,1040,6974953.100999986,0.782697760845343
14595,1740.6,1041,6976693.700999985,0.782893083122468
17930,1740.48,1042,6978434.180999986,0.7830883919337346
17353,1740.0,1043,6980174.180999986,0.7832836468815672
17457,1737.7,1044,6981911.880999986,0.7834786437337792
14673,1736.4,1045,6983648.280999986,0.7836734947058577
17043,1735.18,1046,6985383.460999986,0.7838682087750417
16791,1721.78,1047,6987105.240999986,0.7840614191566965
17451,1721.4,1048,6988826.640999987,0.7842545868964661
14834,1720.3,1049,6990546.940999987,0.7844476311991998
15267,1717.36,1050,6992264.300999987,0.7846403455884009
17162,1715.46,1051,6993979.760999987,0.7848328467681761
13763,1714.96,1052,6995694.720999987,0.7850252918402078
17147,1714.59,1053,6997409.310999987,0.7852176953925092
14441,1712.89,1054,6999122.200999986,0.7854099081784821
12405,1710.39,1055,7000832.590999986,0.785601840425737
15947,1708.24,1056,7002540.830999986,0.7857935314096942
12407,1708.1200000000001,1057,7004248.950999986,0.785985208927793
16902,1706.88,1058,7005955.830999986,0.7861767472986876
15240,1706.57,1059,7007662.400999987,0.7863682508827812
16398,1705.8,1060,7009368.200999986,0.7865596680609496
17282,1703.41,1061,7011071.6109999865,0.7867508170441033
12843,1702.26,1062,7012773.870999986,0.7869418369794468
16007,1701.94,1063,7014475.810999987,0.7871328210058344
13184,1701.29,1064,7016177.100999987,0.7873237320921551
17193,1699.3000000000002,1065,7017876.400999987,0.7875144198696563
13824,1698.94,1066,7019575.340999987,0.7877050672495821
16775,1695.66,1067,7021271.000999987,0.7878953465627097
12764,1693.88,1068,7022964.880999987,0.7880854261322698
14245,1693.45,1069,7024658.330999987,0.7882754574491705
15549,1693.26,1070,7026351.590999987,0.7884654674451286
16813,1692.98,1071,7028044.570999987,0.7886554460207503
16671,1692.27,1072,7029736.840999987,0.788845344923376
15380,1690.2600000000002,1073,7031427.100999987,0.7890350182728723
17152,1689.5,1074,7033116.600999987,0.7892246063385983
12635,1689.18,1075,7034805.780999986,0.7894141584953683
13162,1688.29,1076,7036494.0709999865,0.7896036107803548
13577,1687.6000000000001,1077,7038181.670999986,0.7897929856366549
16638,1680.72,1078,7039862.390999986,0.7899815884504028
13647,1678.1200000000001,1079,7041540.510999986,0.7901698995038837
13149,1676.06,1080,7043216.570999986,0.790357979393461
17656,1674.69,1081,7044891.260999986,0.7905459055478207
16115,1667.97,1082,7046559.230999986,0.7907330776141059
12912,1662.3,1083,7048221.5309999855,0.7909196134185785
12530,1662.28,1084,7049883.810999986,0.7911061469787413
13012,1661.8400000000001,1085,7051545.650999986,0.7912926311640897
15214,1661.44,1086,7053207.090999986,0.7914790704632432
15024,1661.33,1087,7054868.420999986,0.7916654974186931
15332,1661.06,1088,7056529.480999986,0.7918518940759613
12967,1660.9,1089,7058190.380999986,0.7920382727787518
14045,1659.75,1090,7059850.130999986,0.7922245224337318
15953,1659.3799999999999,1091,7061509.510999986,0.7924107305689815
15826,1654.31,1092,7063163.820999986,0.7925963697717108
14573,1653.42,1093,7064817.2409999855,0.7927819091026564
17284,1652.58,1094,7066469.820999986,0.7929673541725928
16711,1651.03,1095,7068120.850999986,0.7931526253085239
14837,1649.5,1096,7069770.350999986,0.7933377247547596
13750,1647.26,1097,7071417.610999986,0.7935225728383036
12657,1643.18,1098,7073060.790999985,0.7937069630826598
15002,1641.76,1099,7074702.550999985,0.7938911939810239
13627,1638.47,1100,7076341.020999985,0.794075055690435
12398,1635.6599999999999,1101,7077976.680999985,0.794258602074327
15122,1633.78,1102,7079610.460999985,0.7944419374931029
14164,1631.77,1103,7081242.230999985,0.7946250473587493
17673,1629.12,1104,7082871.350999985,0.7948078598533546
12377,1628.12,1105,7084499.470999985,0.7949905601324726
16515,1627.13,1106,7086126.600999985,0.7951731493182581
14759,1625.97,1107,7087752.570999985,0.7953556083340785
16987,1625.05,1108,7089377.620999984,0.7955379641116506
13425,1624.21,1109,7091001.830999984,0.7957202256282133
15172,1624.05,1110,7092625.880999984,0.7959024691902982
14937,1621.88,1111,7094247.760999984,0.7960844692447756
17101,1621.73,1112,7095869.490999985,0.7962664524669301
14178,1620.93,1113,7097490.420999984,0.7964483459166946
16801,1619.73,1114,7099110.150999985,0.7966301047078745
18161,1618.69,1115,7100728.840999985,0.7968117467949477
14336,1614.91,1116,7102343.750999985,0.7969929647074789
16992,1614.31,1117,7103958.060999985,0.7971741152907178
15791,1612.69,1118,7105570.750999985,0.7973550840848674
14312,1611.59,1119,7107182.340999985,0.797535929441981
13614,1610.46,1120,7108792.800999985,0.7977166479955939
14918,1610.15,1121,7110402.950999985,0.797897331762406
12868,1607.0600000000002,1122,7112010.010999985,0.7980776687833622
16817,1604.75,1123,7113614.760999985,0.7982577465865429
12947,1603.99,1124,7115218.750999985,0.7984377391059533
16466,1603.46,1125,7116822.210999985,0.7986176721511554
14719,1602.13,1126,7118424.340999985,0.7987974559497595
14587,1601.14,1127,7120025.480999985,0.7989771286550311
15660,1600.86,1128,7121626.340999985,0.7991567699399664
16496,1599.52,1129,7123225.860999985,0.7993362608561487
13850,1595.48,1130,7124821.340999985,0.7995152984217626
17837,1593.38,1131,7126414.720999985,0.7996941003348532
16332,1593.2,1132,7128007.920999985,0.7998728820491561
16676,1592.1200000000001,1133,7129600.040999985,0.8000515425707326
14970,1592.06,1134,7131192.100999985,0.80023019635938
15611,1591.45,1135,7132783.550999985,0.8004087816965801
18178,1590.81,1136,7134374.360999985,0.8005872952158685
14442,1589.82,1137,7135964.180999985,0.8007656976418244
12393,1582.6000000000001,1138,7137546.780999985,0.8009432898719623
15532,1580.93,1139,7139127.710999984,0.8011206947022363
12607,1579.51,1140,7140707.220999984,0.8012979401865187
13814,1579.12,1141,7142286.340999984,0.8014751419067608
16889,1578.67,1142,7143865.010999984,0.8016522931300338
13186,1575.89,1143,7145440.900999984,0.8018291323942521
13634,1575.16,1144,7147016.060999984,0.8020058897411649
13659,1573.2,1145,7148589.260999984,0.8021824271457225
17671,1572.71,1146,7150161.970999984,0.8023589095646915
16283,1570.81,1147,7151732.780999984,0.8025351787742345
12865,1568.23,1148,7153301.010999984,0.8027111584678205
15906,1567.69,1149,7154868.7009999845,0.8028870775650434
15111,1567.48,1150,7156436.180999985,0.803062973097014
17085,1566.65,1151,7158002.830999985,0.8032387754901301
17204,1564.56,1152,7159567.390999985,0.8034143433528779
18239,1561.6100000000001,1153,7161129.000999985,0.8035895801799382
14038,1560.38,1154,7162689.380999985,0.8037646789819491
16394,1555.34,1155,7164244.720999985,0.8039392122179043
13313,1555.32,1156,7165800.040999985,0.8041137432095498
16369,1553.66,1157,7167353.700999985,0.8042880879234864
15620,1553.18,1158,7168906.880999985,0.8044623787739891
15117,1551.78,1159,7170458.660999985,0.8046365125228097
13320,1548.7,1160,7172007.360999986,0.8048103006479295
14229,1547.2,1161,7173554.560999986,0.8049839204498184
14704,1546.91,1162,7175101.470999986,0.8051575077092159
16790,1545.6200000000001,1163,7176647.090999986,0.8053309502106349
13397,1544.13,1164,7178191.220999986,0.805504225510978
15701,1542.14,1165,7179733.360999986,0.8056772775025013
12818,1542.08,1166,7181275.440999986,0.8058503227610954
16365,1540.42,1167,7182815.860999986,0.8060231817419806
17159,1538.88,1168,7184354.7409999855,0.8061958679110155
13849,1537.95,1169,7185892.690999986,0.8063684497196473
12877,1535.77,1170,7187428.460999985,0.8065407868985167
15392,1535.53,1171,7188963.9909999855,0.8067130971456693
15625,1534.26,1172,7190498.250999985,0.806885264879153
13107,1531.6200000000001,1173,7192029.870999985,0.8070571363637504
12759,1531.44,1174,7193561.310999986,0.8072289876495602
14321,1530.75,1175,7195092.060999986,0.8074007615066836
14567,1530.3600000000001,1176,7196622.420999986,0.8075724915997671
15916,1528.09,1177,7198150.510999986,0.8077439669636944
16244,1522.75,1178,7199673.260999986,0.8079148430969197
16434,1522.25,1179,7201195.510999986,0.8080856631224016
16066,1521.87,1180,7202717.380999986,0.8082564405059981
13764,1521.76,1181,7204239.140999986,0.8084272055458911
13213,1520.58,1182,7205759.720999986,0.8085978381715091
16880,1519.08,1183,7207278.800999986,0.8087683024738963
14267,1516.24,1184,7208795.040999986,0.8089384480842996
13791,1516.0,1185,7210311.040999986,0.809108566762986
16748,1515.9,1186,7211826.940999987,0.8092786742201237
16053,1511.95,1187,7213338.890999987,0.8094483384260867
16910,1510.06,1188,7214848.950999986,0.8096177905447787
16279,1509.58,1189,7216358.530999986,0.8097871888000369
16016,1508.76,1190,7217867.290999986,0.8099564950385955
15265,1506.1200000000001,1191,7219373.410999986,0.8101255050282677
12937,1504.27,1192,7220877.680999986,0.8102943074192884
15530,1502.35,1193,7222380.0309999855,0.8104628943565737
16762,1501.38,1194,7223881.410999985,0.8106313724448363
13810,1499.01,1195,7225380.420999985,0.8107995845823941
17571,1498.51,1196,7226878.930999985,0.8109677406122082
14414,1496.98,1197,7228375.910999985,0.811135724952327
16755,1496.83,1198,7229872.7409999855,0.8113036924601226
17002,1493.73,1199,7231366.470999986,0.8114713120999077
15057,1489.5,1200,7232855.970999986,0.8116384570681817
13110,1488.67,1201,7234344.640999986,0.8118055088976013
13692,1488.32,1202,7235832.960999986,0.8119725214516004
14963,1487.8,1203,7237320.760999986,0.8121394756535459
17553,1487.6,1204,7238808.360999986,0.8123064074123941
16395,1486.9,1205,7240295.260999986,0.8124732606204013
14878,1485.54,1206,7241780.800999986,0.8126399612153457
14758,1484.06,1207,7243264.860999986,0.8128064957313689
18016,1483.56,1208,7244748.420999985,0.8129729741396485
15427,1483.14,1209,7246231.560999985,0.8131394054174235
17590,1479.22,1210,7247710.780999985,0.8133053968104884
14403,1475.81,1211,7249186.590999984,0.8134710055487417
15983,1475.02,1212,7250661.610999984,0.8136365256367601
12826,1474.72,1213,7252136.3309999835,0.8138020120601324
14404,1474.32,1214,7253610.650999984,0.8139674535973098
14246,1474.06,1215,7255084.710999983,0.8141328659584605
15128,1471.0,1216,7256555.710999983,0.8142979349402201
16348,1469.45,1217,7258025.160999984,0.8144628299879745
14875,1465.3200000000002,1218,7259490.480999984,0.8146272615857666
12882,1463.04,1219,7260953.520999984,0.8147914373322477
14233,1462.72,1220,7262416.240999984,0.8149555771697728
14541,1461.65,1221,7263877.890999984,0.8151195969367266
17063,1461.14,1222,7265339.030999984,0.8152835594737818
16059,1459.8600000000001,1223,7266798.890999984,0.8154473783750135
16996,1456.96,1224,7268255.850999984,0.8156108718513321
13309,1456.79,1225,7269712.640999984,0.8157743462510177
13477,1454.58,1226,7271167.220999984,0.8159375726544766
15987,1451.28,1227,7272618.500999984,0.8161004287468275
14740,1448.21,1228,7274066.710999984,0.8162629403376325
15426,1447.39,1229,7275514.100999984,0.8164253599117379
14591,1447.14,1230,7276961.240999984,0.8165877514319716
17073,1446.09,1231,7278407.3309999835,0.8167500251259435
13717,1445.01,1232,7279852.340999983,0.8169121776271893
13461,1445.0,1233,7281297.340999983,0.8170743290062802
17175,1443.69,1234,7282741.030999984,0.8172363333830829
15478,1441.42,1235,7284182.450999984,0.8173980830307294
15858,1438.85,1236,7285621.300999983,0.8175595442845736
14071,1438.82,1237,7287060.1209999835,0.8177210021719532
13159,1437.85,1238,7288497.970999983,0.8178823512103102
14566,1432.0,1239,7289929.970999983,0.8180430437880667
16503,1431.93,1240,7291361.900999983,0.8182037285107391
13475,1431.78,1241,7292793.680999983,0.8183643964010884
16103,1429.64,1242,7294223.320999983,0.8185248241502949
16271,1429.24,1243,7295652.560999983,0.8186852070133067
14035,1428.02,1244,7297080.580999983,0.8188454529734238
15681,1426.16,1245,7298506.740999983,0.8190054902127348
15106,1422.52,1246,7299929.260999982,0.8191651189876721
16463,1422.4,1247,7301351.660999983,0.8193247342967509
16571,1421.69,1248,7302773.350999983,0.8194842699328339
14019,1421.61,1249,7304194.960999983,0.8196437965916777
14901,1421.29,1250,7305616.250999983,0.8198032873415657
14443,1420.2,1251,7307036.450999984,0.8199626557765726
17288,1419.73,1252,7308456.180999984,0.8201219714703005
16173,1418.32,1253,7309874.500999984,0.8202811289401913
15444,1418.26,1254,7311292.760999984,0.8204402796771528
18116,1418.03,1255,7312710.790999984,0.8205994046045524
17856,1418.03,1256,7314128.820999985,0.8207585295319519
14649,1417.29,1257,7315546.110999985,0.8209175714198909
14748,1415.75,1258,7316961.860999985,0.8210764404959794
16012,1415.29,1259,7318377.150999985,0.8212352579529438
16245,1413.66,1260,7319790.810999985,0.821393892498664
17004,1412.94,1261,7321203.750999985,0.8215524462492334
15237,1412.32,1262,7322616.070999986,0.8217109304262007
15596,1406.59,1263,7324022.660999985,0.8218687716084259
17083,1405.78,1264,7325428.440999986,0.8220265218961065
15563,1400.44,1265,7326828.880999986,0.8221836729530851
14741,1400.34,1266,7328229.220999986,0.822340812788515
18202,1396.99,1267,7329626.210999986,0.8224975767020625
13995,1393.69,1268,7331019.900999987,0.8226539703045022
17354,1393.06,1269,7332412.960999986,0.8228102932111847
15810,1391.98,1270,7333804.940999987,0.8229664949251412
15051,1391.61,1271,7335196.550999987,0.8231226551193672
13414,1390.5,1272,7336587.050999987,0.8232786907544025
13516,1389.41,1273,7337976.460999987,0.8234346040745566
15898,1388.88,1274,7339365.340999987,0.8235904579205025
16539,1388.81,1275,7340754.150999987,0.8237463039113642
15453,1388.37,1276,7342142.520999987,0.8239021005274115
15134,1387.99,1277,7343530.510999987,0.8240578545015738
12952,1387.79,1278,7344918.300999987,0.8242135860326385
17676,1387.68,1279,7346305.980999987,0.8243693052199996
12775,1386.04,1280,7347692.020999987,0.8245248403739617
13308,1385.51,1281,7349077.530999986,0.8246803160537155
18167,1384.8600000000001,1282,7350462.390999987,0.8248357187934026
17311,1384.85,1283,7351847.240999986,0.8249911204109348
13572,1384.25,1284,7353231.490999986,0.8251464546991746
14507,1383.18,1285,7354614.670999986,0.8253016689168431
14116,1382.74,1286,7355997.410999986,0.8254568337596971
16389,1382.07,1287,7357379.480999987,0.8256119234181748
16726,1382.02,1288,7358761.500999986,0.8257670074658781
17621,1379.9,1289,7360141.400999987,0.8259218536167483
12886,1378.4,1290,7361519.800999987,0.8260765314443878
15569,1375.71,1291,7362895.510999987,0.8262309074123664
16669,1374.8700000000001,1292,7364270.380999987,0.8263851891193358
14434,1372.8,1293,7365643.180999987,0.8265392385402465
15095,1370.6,1294,7367013.780999986,0.8266930410870852
13813,1366.8600000000001,1295,7368380.640999987,0.8268464239480016
14897,1366.38,1296,7369747.020999987,0.8269997529454841
13396,1360.99,1297,7371108.010999987,0.8271524771014903
14102,1360.28,1298,7372468.290999987,0.8273051215845005
15411,1358.88,1299,7373827.170999987,0.8274576089658287
13232,1357.6,1300,7375184.770999987,0.827609952711333
17054,1356.33,1301,7376541.100999987,0.8277621539431685
14859,1353.74,1302,7377894.840999987,0.8279140645368921
14064,1353.74,1303,7379248.580999987,0.8280659751306156
15116,1352.75,1304,7380601.330999987,0.8282177746310068
16079,1352.0,1305,7381953.330999987,0.8283694899697825
16493,1351.63,1306,7383304.960999987,0.8285211637888279
12770,1351.45,1307,7384656.410999987,0.8286728174090856
12646,1346.97,1308,7386003.380999987,0.8288239683039604
14154,1345.62,1309,7387349.000999987,0.8289749677079274
15398,1345.53,1310,7388694.530999987,0.8291259570125006
12463,1344.78,1311,7390039.310999988,0.8292768621554583
17372,1342.68,1312,7391381.990999987,0.8294275316458927
16317,1341.65,1313,7392723.640999988,0.8295780855543753
13743,1341.6,1314,7394065.240999987,0.8297286338520835
18177,1341.42,1315,7395406.660999987,0.829879161951004
16045,1340.7,1316,7396747.360999987,0.8300296092547736
13501,1340.32,1317,7398087.680999988,0.8301800139166582
15734,1339.45,1318,7399427.130999988,0.8303303209510688
12620,1339.41,1319,7400766.540999988,0.8304806234968599
15059,1337.72,1320,7402104.260999988,0.8306307363984775
16110,1337.48,1321,7403441.740999988,0.8307808223683782
12919,1335.19,1322,7404776.930999989,0.8309306513648133
15680,1333.68,1323,7406110.610999988,0.8310803109158623
17932,1331.57,1324,7407442.180999989,0.8312297336922333
12676,1331.39,1325,7408773.570999988,0.8313791362698165
16295,1328.55,1326,7410102.120999988,0.8315282201554159
15146,1327.16,1327,7411429.280999988,0.8316771480614882
17633,1324.84,1328,7412754.120999988,0.8318258156276299
12854,1324.5,1329,7414078.620999988,0.8319744450405059
17095,1324.16,1330,7415402.780999988,0.8321230363001163
16370,1320.56,1331,7416723.340999988,0.8322712235839725
14794,1319.91,1332,7418043.250999988,0.8324193379277621
13168,1319.19,1333,7419362.4409999885,0.8325673714764008
16083,1317.62,1334,7420680.060999989,0.8327152288467246
12526,1316.66,1335,7421996.720999989,0.8328629784901805
14921,1316.07,1336,7423312.790999989,0.833010661926499
12576,1315.83,1337,7424628.620999989,0.8331583184311006
14511,1314.81,1338,7425943.430999989,0.8333058604759049
16464,1314.68,1339,7427258.110999988,0.8334533879326961
14973,1314.45,1340,7428572.560999989,0.8336008895799252
14738,1314.45,1341,7429887.010999989,0.8337483912271544
16040,1313.55,1342,7431200.560999989,0.8338957918804448
